"DCCFileName","construct","instrument_type","read_pattern","expected_neg","slide.name","class","segment","area","region","pathology","nuclei","FileVersion","SoftwareVersion","Date","SampleID","Plate_ID","Well","SeqSetId","Raw","Trimmed","Stitched","Aligned","umiQ30","rtsQ30","DeduplicatedReads","roi","aoi","NTC_ID","NTC","QCFlags.LowReads","QCFlags.LowTrimmed","QCFlags.LowStitched","QCFlags.LowAligned","QCFlags.LowSaturation","QCFlags.LowNegatives","QCFlags.HighNTC","QCFlags.LowNuclei","QCFlags.LowArea","Trimmed....","Stitched....","Aligned....","Saturated....","TAP_H_WTA_v1.0"
"DSP-1001250007864-D-C08.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",27479.17,"glomerulus","normal",15614,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C08","1001250007864","C08","",3523803,3493528,3464148,3327543,0.9941,0.9933,285901,25,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1408430039931,98.3070847036568,94.430449148264,91.4080449148215,6.36722881450194
"DSP-1001250007864-D-C09.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",25095.88,"glomerulus","normal",16768,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C09","1001250007864","C09","",141,139,138,6,0.9974,0.9964,6,26,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,98.5815602836879,97.8723404255319,4.25531914893617,0,1
"DSP-1001250007864-D-C11.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",35146.27,"glomerulus","normal",16632,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C11","1001250007864","C11","",120,119,118,1,0.9988,0.9979,1,28,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,99.1666666666667,98.3333333333333,0.833333333333333,0,1
"DSP-1001250007864-D-C12.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",30810.9,"glomerulus","normal",15578,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C12","1001250007864","C12","",1735299,1717667,1701400,1619704,0.9937,0.993,152832,29,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,98.9839215028649,98.0465038013622,93.3386119625494,90.5642018541659,3.62783980960696
"DSP-1001250007864-D-D01.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",27445.12,"glomerulus","normal",16753,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D01","1001250007864","D01","",3731620,3702355,3673311,3527808,0.9945,0.9937,248300,30,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2157561595232,98.4374346798441,94.5382434438662,92.9616351003229,6.68325092519964
"DSP-1001250007864-D-D02.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",49933.55,"glomerulus","normal",15780,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D02","1001250007864","D02","",6197576,6148931,6094986,5847261,0.9948,0.9941,441669,31,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.2150963538003,98.344675402125,94.3475481381753,92.4465660075717,11.127288001784
"DSP-1001250007864-D-D03.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",41998.39,"glomerulus","normal",17146,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D03","1001250007864","D03","",5388890,5351199,5310843,5092183,0.9948,0.9941,350744,32,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.3005795256537,98.5517054532566,94.494098042454,93.1121092859389,8.18640901627704
"DSP-1001250007864-D-D04.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",31837.78,"glomerulus","normal",18508,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D04","1001250007864","D04","",2841620,2815429,2790047,2675941,0.9939,0.9932,231238,33,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0783074443451,98.1850845644386,94.1695582097536,91.3586286095246,5.52519813023216
"DSP-1001250007864-D-D05.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",20978.54,"glomerulus","normal",16928,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D05","1001250007864","D05","",2263322,2233114,2209935,2120052,0.9924,0.9909,190504,34,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,98.6653246864565,97.6412105745448,93.6699241203859,91.0141826709911,4.8426945734921
"DSP-1001250007864-D-D06.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",25290.51,"glomerulus","normal",15091,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D06","1001250007864","D06","",3249115,3220570,3192661,3056790,0.9942,0.9935,248664,35,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1214530726059,98.2624807062846,94.0806958202464,91.865191917011,5.39080928105483
"DSP-1001250007864-D-D07.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",25689.6,"glomerulus","normal",14998,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D07","1001250007864","D07","",3228035,3198747,3172733,3037700,0.9939,0.9932,225112,36,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0926988090278,98.2868215493326,94.1036884668227,92.5893932909767,5.28535379141982
"DSP-1001250007864-D-D08.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",34535.6,"glomerulus","normal",16110,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D08","1001250007864","D08","",5210416,5161721,5113847,4881977,0.994,0.9933,389477,37,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0654297084916,98.1466163162404,93.6964917964324,92.0221459462017,8.6986697310033
"DSP-1001250007864-D-D09.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",24650.3,"glomerulus","normal",19548,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D09","1001250007864","D09","",3869721,3835084,3801687,3646708,0.9939,0.9932,275062,38,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.104922551264,98.2418887563212,94.2369747069621,92.4572518556462,5.69096345154482
"DSP-1001250007864-D-D10.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",18153.22,"glomerulus","normal",15574,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D10","1001250007864","D10","",2694606,2673795,2653072,2539445,0.9945,0.9937,187903,39,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2276792970846,98.4586243777383,94.2417926776679,92.6006273024224,4.63795489814114
"DSP-1001250007864-D-D11.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",20003.47,"glomerulus","normal",18274,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D11","1001250007864","D11","",2169174,2150099,2130766,2036028,0.9941,0.9934,150244,40,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1206330151477,98.2293721020075,93.8619031944879,92.6207301667757,3.09227963638174
"DSP-1001250007864-D-D12.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",30229.28,"glomerulus","normal",15621,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-D12","1001250007864","D12","",2573933,2550994,2532564,2428699,0.9939,0.9933,253115,41,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.108795761195,98.3927709074012,94.3575065862243,89.5781650999156,5.16363635270231
"DSP-1001250007864-D-E01.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",36097.13,"glomerulus","normal",18394,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E01","1001250007864","E01","",4101266,4069525,4037299,3867124,0.9947,0.994,311627,42,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.226068243318,98.4403108698631,94.2909823454514,91.9416341446512,6.54184569278497
"DSP-1001250007864-D-E02.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",22703.07,"glomerulus","normal",16327,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E02","1001250007864","E02","",2280071,2259721,2242155,2153071,0.9941,0.9934,188025,43,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1074839336143,98.3370693281042,94.4299980132198,91.2671249577928,4.14769209337951
"DSP-1001250007864-D-E03.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",30029.65,"glomerulus","normal",18675,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E03","1001250007864","E03","",2471902,2451010,2431557,2332324,0.9941,0.9934,221699,44,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1548208626394,98.3678560072365,94.3534169234864,90.4945024790724,4.75569549958665
"DSP-1001250007864-D-E04.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",12920.73,"glomerulus","normal",16651,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E04","1001250007864","E04","",1517107,1505610,1494719,1426423,0.9946,0.9939,136671,45,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2421760627299,98.5242965723578,94.0225705899452,90.4186205634654,3.10336212535038
"DSP-1001250007864-D-E05.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",17744.6,"glomerulus","normal",14358,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E05","1001250007864","E05","",1551478,1539659,1527825,1465688,0.9946,0.9939,170353,46,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.238210274332,98.4754537286381,94.4704339990641,88.3772671946553,4.11781303977727
"DSP-1001250007864-D-E06.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",38272.73,"glomerulus","normal",15200,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E06","1001250007864","E06","",4749215,4710174,4673972,4475932,0.9941,0.9934,395802,47,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1779483556756,98.4156750115545,94.2457227141749,91.1571042634249,8.36608365943482
"DSP-1001250007864-D-E07.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",34006.59,"glomerulus","abnormal",18418,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E07","1001250007864","E07","",4186131,4154397,4121323,3947680,0.9948,0.9941,344632,48,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2419253004743,98.4518401359155,94.3037855241511,91.2700117537389,6.67887786653896
"DSP-1001250007864-D-E08.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",28535.9,"glomerulus","abnormal",14498,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E08","1001250007864","E08","",3990878,3961803,3931534,3767879,0.9948,0.994,309531,49,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2714635726775,98.5130089168348,94.4122822095789,91.7850068964529,6.08444797755456
"DSP-1001250007864-D-E09.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",23919.73,"glomerulus","normal",15593,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E09","1001250007864","E09","",2739262,2715351,2693551,2587246,0.9941,0.9933,226011,50,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1271006570383,98.3312658664998,94.4504760771332,91.2644178404373,4.29710397261625
"DSP-1001250007864-D-E10.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",22439.69,"glomerulus","normal",15960,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E10","1001250007864","E10","",2469185,2448375,2427614,2332333,0.9942,0.9935,213441,51,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.157211792555,98.3164080455697,94.4576044322317,90.8486052377598,4.1385197670937
"DSP-1001250007864-D-E11.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",20066.08,"glomerulus","normal",16547,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E11","1001250007864","E11","",1998257,1979844,1962285,1884985,0.9938,0.9928,164431,52,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0785469536701,98.1998311528497,94.3314598672743,91.2768006111454,2.73114769023619
"DSP-1001250007864-D-E12.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",23067.79,"glomerulus","normal",15986,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-E12","1001250007864","E12","",2253194,2235114,2213155,2122825,0.9945,0.9938,203898,53,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1975835192176,98.2230114228957,94.2140357199602,90.3949689682381,4.2185137831178
"DSP-1001250007864-D-F01.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",33416.58,"glomerulus","normal",18687,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F01","1001250007864","F01","",5029999,4994725,4958856,4755604,0.9947,0.994,331347,54,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2987274947768,98.5856259613571,94.5448299293896,93.0324938745951,6.40455652591279
"DSP-1001250007864-D-F02.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","PanCK",16012.17,"tubule","NA",17595,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F02","1001250007864","F02","",6251698,6205656,6157024,5867329,0.995,0.9943,417352,1,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.26352808469,98.4856274247413,93.8517663521175,92.8868485131821,8.63880579262617
"DSP-1001250007864-D-F03.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","neg",127197.96,"tubule","NA",15175,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F03","1001250007864","F03","",19813329,19625823,19467559,18178417,0.994,0.9932,1935040,1,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.053637074315,98.2548616640848,91.7484234981411,89.3552887470895,47.9385199837207
"DSP-1001250007864-D-F04.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","PanCK",24168.74,"tubule","NA",17561,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F04","1001250007864","F04","",9101485,8965290,8883856,8491734,0.9914,0.9904,855893,2,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,98.5035958417775,97.6088627295436,93.3005328251379,89.9208689297145,16.0397013797522
"DSP-1001250007864-D-F05.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","neg",71727.71,"tubule","NA",18190,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F05","1001250007864","F05","",8380653,8305957,8248127,7715172,0.994,0.9933,704780,2,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.108709070761,98.4186673759193,92.0593180507533,90.8650124715301,17.3967965032581
"DSP-1001250007864-D-F06.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","PanCK",34576.91,"tubule","NA",18317,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F06","1001250007864","F06","",7612577,7550753,7493903,7097388,0.9944,0.9936,502506,3,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1878702836109,98.441079807797,93.2323968611418,92.9198460053191,8.26315481279462
"DSP-1001250007864-D-F07.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","neg",91677.76,"tubule","NA",17216,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F07","1001250007864","F07","",10865041,10766019,10684311,9802633,0.994,0.9931,684410,3,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.0886182574,98.3365916428663,90.2217764295597,93.0181003410002,17.7291000632129
"DSP-1001250007864-D-F08.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","PanCK",29351.52,"tubule","NA",17024,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F08","1001250007864","F08","",5904858,5855770,5807468,5510965,0.9944,0.9937,395800,4,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1686844967313,98.3506800671583,93.3293400112247,92.8179547502116,6.97397026599355
"DSP-1001250007864-D-F09.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","neg",85295.1,"tubule","NA",18792,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F09","1001250007864","F09","",11524627,11428134,11341633,10352570,0.9947,0.994,739236,4,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.1627234443249,98.412148176249,89.8299788791429,92.8593962658548,20.0218049680423
"DSP-1001250007864-D-F10.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","PanCK",12287.31,"tubule","NA",18968,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F10","1001250007864","F10","",5365533,5321402,5279107,5018627,0.9944,0.9937,428839,5,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1775094850782,98.3892373786537,93.534547266786,91.4550533442712,8.16717202480746
"DSP-1001250007864-D-F11.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","neg",90680.26,"tubule","NA",18223,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F11","1001250007864","F11","",19040530,18894043,18758955,17432266,0.9946,0.9939,1321072,5,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.2306569197391,98.5211808704905,91.5534704128509,92.4216851670345,32.5732788469121
"DSP-1001250007864-D-F12.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","PanCK",19644.72,"tubule","NA",16795,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-F12","1001250007864","F12","",4372475,4323876,4277949,4063290,0.9933,0.9926,412062,6,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,98.8885242339865,97.8381580226302,92.9288332123111,89.8589074370769,6.97256061431044
"DSP-1001250007864-D-G01.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","neg",56847.48,"tubule","NA",15844,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G01","1001250007864","G01","",6311752,6230813,6170679,5600541,0.9929,0.9914,742060,6,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,98.7176460672092,97.7649153515537,88.7319558816633,86.7502085959196,21.1984866622273
"DSP-1001250007864-D-G02.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",11855.13,"glomerulus","normal",14869,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G02","1001250007864","G02","",1937366,1922683,1908568,1825249,0.9946,0.9938,259515,7,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2421153256535,98.5135488080208,94.2129158868278,85.7819398887494,4.91793929989999
"DSP-1001250007864-D-G03.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",21459.78,"glomerulus","normal",19044,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G03","1001250007864","G03","",2579043,2556055,2535977,2418360,0.994,0.9933,460127,8,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1086616237108,98.3301557981003,93.7696657248445,80.9735936750525,8.76414356959387
"DSP-1001250007864-D-G04.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",25527.25,"glomerulus","normal",14834,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G04","1001250007864","G04","",3237930,3212771,3188544,3033837,0.9945,0.9938,421888,9,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2229912320526,98.4747662858678,93.6968062929094,86.0939134172337,7.92790656396493
"DSP-1001250007864-D-G05.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",25759.32,"glomerulus","normal",17420,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G05","1001250007864","G05","",4281078,4237103,4205380,3998346,0.9934,0.9925,812921,10,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,98.9728054475999,98.2318004951089,93.39577554999,79.6685679528485,18.2291806858091
"DSP-1001250007864-D-G06.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",14595.23,"glomerulus","normal",18995,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G06","1001250007864","G06","",1812591,1797785,1783912,1698497,0.9943,0.9935,236968,11,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1831582524684,98.4177897826923,93.7054746492728,86.0483710009497,4.59576008536617
"DSP-1001250007864-D-G07.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",18690.46,"glomerulus","normal",16986,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G07","1001250007864","G07","",3217074,3192952,3168754,3011869,0.9948,0.994,418963,12,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.250188214508,98.4980140338705,93.6213776866805,86.0896008425333,8.70076251887182
"DSP-1001250007864-D-G08.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",21113.94,"glomerulus","abnormal",18339,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G08","1001250007864","G08","",3316064,3288845,3264102,3121800,0.9942,0.9935,485250,13,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1791774827024,98.433021799338,94.1417294720488,84.4560830290217,9.61365680838798
"DSP-1001250007864-D-G09.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",18368.83,"glomerulus","abnormal",17522,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G09","1001250007864","G09","",3278479,3254534,3229582,3091061,0.9947,0.994,432129,14,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.2696308257579,98.5085461886442,94.2833856797619,86.0200429561241,10.4312081711679
"DSP-1001250007864-D-G10.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",17547.88,"glomerulus","abnormal",14569,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G10","1001250007864","G10","",2648949,2624889,2604737,2475717,0.9939,0.9931,341456,15,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0917152425358,98.3309606942225,93.4603497462578,86.2077935402148,7.98922287389136
"DSP-1001250007864-D-G11.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",14923.97,"glomerulus","abnormal",15489,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G11","1001250007864","G11","",1652642,1640213,1627575,1550159,0.9946,0.9939,232695,16,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2479314939352,98.4832165708,93.7988384659231,84.9889591970888,4.96867787773215
